unifiedDeliveryDriver;geoKey;capacity;peakCapacity;activationDateFrom;activationDateTo;products
Fulmine;62032;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;62032;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;62034;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;62034;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;62035;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;62035;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;62036;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;62036;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;62038;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;62038;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;62039;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;62039;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;62100;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;62100;3000;3000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;AP;4900;5880;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;RS
Poste;AP;1500;4000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;890,AR,RS
Fulmine;63061;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63061;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63062;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63062;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63063;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63063;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63064;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63064;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63065;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63065;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63066;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63066;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63067;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63067;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63068;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63068;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63069;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63071;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63071;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63072;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63072;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63073;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63073;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63074;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63074;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63075;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63075;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63076;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63076;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63077;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63077;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63078;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63078;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63079;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63079;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63081;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63081;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63082;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63082;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63083;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63083;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63084;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63084;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63085;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63085;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63086;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63086;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63087;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63087;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63088;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63091;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63091;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63092;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63093;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63093;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63094;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63095;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63095;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63096;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63096;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63100;400;480;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63100;3000;3000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;FM;3700;4440;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;RS
Poste;FM;1000;3000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;890,AR,RS
Fulmine;63811;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63811;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63812;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63812;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63813;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63813;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63814;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63814;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63815;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63815;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63816;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63816;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63821;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63821;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63822;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63822;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63823;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63823;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63824;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63824;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63825;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63825;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63826;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63827;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63827;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63828;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63828;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63831;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63831;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63832;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63832;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63833;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63833;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63834;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63834;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63835;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63835;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63836;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63836;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63837;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63837;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63838;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63839;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63839;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63841;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63842;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63843;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63843;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63844;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63844;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63845;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63845;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63846;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63846;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63847;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63848;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63848;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63851;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63851;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63852;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63853;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63853;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63854;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63854;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63855;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63856;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63857;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63857;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63858;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63858;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;63900;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;63900;3000;3000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;TE;2000;6500;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;AR
PostAndService;TE;875;1750;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;890
Fulmine;TE;4500;5400;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;RS
Fulmine;64010;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64010;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64010;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64011;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64011;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64011;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64012;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64012;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64012;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64013;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64013;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64013;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64014;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64014;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64014;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64015;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64015;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64015;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64016;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64016;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64016;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64018;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64018;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64018;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64020;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64020;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64020;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64021;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64021;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64021;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64023;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64023;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64023;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64024;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64024;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64024;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64025;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64025;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64025;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64026;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64026;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64026;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64027;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64027;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64027;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64028;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64028;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64028;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64030;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64030;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64030;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64031;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64031;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64031;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64032;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64032;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64032;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64033;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64033;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64033;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64034;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64034;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64034;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64035;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64035;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64035;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64036;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64036;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64036;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64037;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64037;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64037;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64039;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64039;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64039;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64040;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64040;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64040;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64041;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64041;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64041;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64042;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64042;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64042;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64043;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64043;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64043;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64044;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64044;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64044;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64045;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64045;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64045;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64046;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64046;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64046;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64047;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64047;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64047;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64049;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64049;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64049;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;64100;400;480;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;64100;3000;3000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;64100;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;PE;2600;7500;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;AR
PostAndService;PE;650;1300;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;890
Fulmine;PE;3700;4440;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;RS
Fulmine;65010;300;360;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;65010;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;65010;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;65011;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;65011;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;65011;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;65012;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;65012;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;65012;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;65013;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;65013;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;65013;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;65014;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;65014;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;65014;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;65015;400;480;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;65015;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;65015;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;65017;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;65017;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;65017;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;65019;100;120;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;65019;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
PostAndService;65019;25;50;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Fulmine;65020;200;240;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
Poste;65020;2000;2000;2026-02-02T00:00:00.000Z;2026-02-08T23:59:59.999Z;
